,0,1,2,3,4
11700,Ford,Scorpio,mechanical,silver,290000
11701,Ford,Taunus,automatic,red,100000
11702,Ford,Mondeo,mechanical,violet,300000
11703,Ford,Mondeo,mechanical,green,380000
11704,Ford,Mondeo,mechanical,green,380000
11705,Ford,C-Max,mechanical,blue,217000
11706,Ford,Mondeo,mechanical,green,369000
11707,Ford,Fiesta,mechanical,white,135000
11708,Ford,Mustang,automatic,red,230000
11709,Ford,Explorer,automatic,black,186000
11710,Ford,Transit,mechanical,white,390000
11711,Ford,Galaxy,mechanical,blue,400000
11712,Ford,Mondeo,mechanical,silver,170000
11713,Ford,Mondeo,mechanical,grey,384000
11714,Ford,Focus,mechanical,white,171000
11715,Ford,Escort,mechanical,white,300000
11716,Ford,Escort,mechanical,red,100000
11717,Ford,Transit,mechanical,grey,490000
11718,Ford,C-Max,automatic,grey,140000
11719,Ford,Fiesta,mechanical,silver,180000
11720,Ford,Fusion,automatic,blue,144000
11721,Ford,Mondeo,mechanical,red,417075
11722,Ford,Galaxy,mechanical,silver,286000
11723,Ford,Galaxy,automatic,black,230000
11724,Ford,Focus,mechanical,silver,325000
11725,Ford,Galaxy,mechanical,black,300000
11726,Ford,C-Max,mechanical,grey,262000
11727,Ford,Focus,mechanical,black,494000
11728,Ford,Taunus,mechanical,other,130000
11729,Ford,Focus,automatic,red,203000
11730,Ford,Courier,mechanical,white,133000
11731,Ford,Mondeo,mechanical,blue,300000
11732,Ford,Mondeo,mechanical,green,340000
11733,Ford,Mondeo,mechanical,green,290000
11734,Ford,Mondeo,mechanical,silver,279417
11735,Ford,Mondeo,mechanical,violet,250000
11736,Ford,Scorpio,mechanical,blue,460000
11737,Ford,Focus,mechanical,green,290000
11738,Ford,Escort,mechanical,white,285000
11739,Ford,Mondeo,mechanical,blue,225000
11740,Ford,Ka,mechanical,blue,200000
11741,Ford,Galaxy,mechanical,blue,290000
11742,Ford,Sierra,mechanical,red,280000
11743,Ford,Focus,mechanical,silver,297729
11744,Ford,Mondeo,mechanical,green,365000
11745,Ford,Scorpio,mechanical,silver,400000
11746,Ford,Mondeo,mechanical,red,340000
11747,Ford,Transit,mechanical,other,314000
11748,Ford,Transit,mechanical,white,350000
11749,Ford,Mondeo,mechanical,blue,411111
11750,Ford,Escort,mechanical,blue,60000
11751,Ford,Focus,mechanical,black,146000
11752,Ford,Focus,mechanical,silver,350000
11753,Ford,C-Max,mechanical,black,113500
11754,Ford,B-Max,mechanical,white,85000
11755,Ford,Mondeo,automatic,grey,219000
11756,Ford,Transit,mechanical,blue,450000
11757,Ford,Transit,mechanical,white,370000
11758,Ford,Mondeo,mechanical,green,450000
11759,Ford,C-Max,mechanical,black,11350
11760,Ford,Mondeo,mechanical,silver,360000
11761,Ford,Probe,mechanical,grey,247000
11762,Ford,Transit,mechanical,white,350000
11763,Ford,Mondeo,mechanical,red,111111
11764,Ford,Ranger,mechanical,white,281635
11765,Ford,Kuga,mechanical,grey,160000
11766,Ford,Escort,mechanical,blue,180000
11767,Ford,Mondeo,mechanical,blue,300000
11768,Ford,Transit,mechanical,yellow,425000
11769,Ford,Transit,mechanical,grey,200000
11770,Ford,Scorpio,mechanical,red,450000
11771,Ford,Fiesta,mechanical,silver,112000
11772,Ford,Mondeo,mechanical,grey,343000
11773,Ford,Fusion,automatic,silver,105000
11774,Ford,Cougar,mechanical,other,321869
11775,Ford,Focus,mechanical,blue,134800
11776,Ford,Scorpio,mechanical,red,350000
11777,Ford,Galaxy,mechanical,blue,320000
11778,Ford,Mondeo,mechanical,black,350000
11779,Ford,Mondeo,automatic,black,211000
11780,Ford,Explorer,automatic,brown,246000
11781,Ford,Explorer,mechanical,grey,263000
11782,Ford,Mondeo,mechanical,blue,358000
11783,Ford,Fusion,automatic,grey,64374
11784,Ford,Focus,automatic,grey,166000
11785,Ford,Escort,mechanical,red,330000
11786,Ford,Transit,mechanical,white,500000
11787,Ford,Mondeo,automatic,grey,209000
11788,Ford,Escort,mechanical,blue,250000
11789,Ford,Escort,mechanical,green,201000
11790,Ford,Galaxy,mechanical,blue,560000
11791,Ford,Fusion,mechanical,silver,163000
11792,Ford,Transit,mechanical,white,250000
11793,Ford,Focus,mechanical,other,165000
11794,Ford,Fusion,automatic,grey,167000
11795,Ford,Sierra,mechanical,white,123456
11796,Ford,Focus,automatic,silver,209000
11797,Ford,Fiesta,mechanical,blue,130000
11798,Ford,Fusion,mechanical,other,195000
11799,Ford,C-Max,mechanical,grey,311000
11800,Ford,Escort,mechanical,silver,16000
11801,Ford,Fiesta,mechanical,blue,236789
11802,Ford,Fusion,mechanical,other,125000
11803,Ford,Transit,mechanical,white,100000
11804,Ford,Mondeo,mechanical,grey,300000
11805,Ford,Transit,mechanical,white,300000
11806,Ford,Mondeo,automatic,black,270000
11807,Ford,Mondeo,mechanical,grey,322000
11808,Ford,Galaxy,mechanical,black,310000
11809,Ford,Scorpio,mechanical,other,300000
11810,Ford,Escort,mechanical,red,178637
11811,Ford,Mondeo,mechanical,blue,250000
11812,Ford,Sierra,mechanical,silver,300000
11813,Ford,Taurus,automatic,other,291291
11814,Ford,Mondeo,mechanical,violet,212998
11815,Ford,Sierra,mechanical,red,268000
11816,Ford,Focus,mechanical,silver,295000
11817,Ford,Focus,mechanical,green,350000
11818,Ford,Mondeo,mechanical,green,350000
11819,Ford,Mondeo,mechanical,blue,357000
11820,Ford,Mondeo,mechanical,grey,249000
11821,Ford,Fiesta,mechanical,white,95000
11822,Ford,Focus,mechanical,grey,325000
11823,Ford,Escape,automatic,silver,51500
11824,Ford,Mondeo,mechanical,violet,323564
11825,Ford,Focus,mechanical,blue,160000
11826,Ford,Mondeo,mechanical,grey,300000
11827,Ford,Fiesta,mechanical,other,165000
11828,Ford,Galaxy,mechanical,blue,315000
11829,Ford,Mondeo,mechanical,green,360000
11830,Ford,Mondeo,mechanical,green,411000
11831,Ford,Galaxy,automatic,brown,342000
11832,Ford,Focus,mechanical,blue,260000
11833,Ford,Mondeo,mechanical,blue,320000
11834,Ford,Transit,mechanical,yellow,430000
11835,Ford,Mondeo,automatic,white,340000
11836,Ford,Sierra,mechanical,grey,1000000
11837,Ford,S-Max,mechanical,silver,158000
11838,Ford,Galaxy,mechanical,other,285000
11839,Ford,Galaxy,mechanical,silver,430000
11840,Ford,Fusion,automatic,black,19700
11841,Ford,Focus,mechanical,silver,214000
11842,Ford,Focus,mechanical,grey,337995
11843,Ford,Mondeo,mechanical,black,300000
11844,Ford,Mondeo,mechanical,blue,345000
11845,Ford,Focus,mechanical,silver,330000
11846,Ford,Focus,mechanical,black,270000
11847,Ford,Mondeo,mechanical,grey,218000
11848,Ford,S-Max,automatic,grey,300000
11849,Ford,Scorpio,mechanical,blue,239000
11850,Ford,Focus,mechanical,blue,200000
11851,Ford,Mondeo,mechanical,blue,251000
11852,Ford,C-Max,automatic,black,290000
11853,Ford,Focus,mechanical,other,180000
11854,Ford,Fusion,automatic,white,80000
11855,Ford,C-Max,mechanical,blue,198000
11856,Ford,Ka,mechanical,silver,171000
11857,Ford,Mondeo,automatic,silver,248000
11858,Ford,Mondeo,mechanical,blue,405000
11859,Ford,Mondeo,mechanical,violet,320000
11860,Ford,Mondeo,automatic,grey,120000
11861,Ford,Mondeo,mechanical,silver,360000
11862,Ford,Transit,mechanical,white,350000
11863,Ford,Fiesta,mechanical,blue,178000
11864,Ford,Focus,mechanical,green,350000
11865,Ford,Focus,mechanical,black,102000
11866,Ford,Focus,mechanical,silver,280000
11867,Ford,Galaxy,mechanical,white,300000
11868,Ford,Mondeo,mechanical,blue,274000
11869,Ford,Mondeo,mechanical,blue,295000
11870,Ford,Mondeo,automatic,grey,91640
11871,Ford,Mondeo,mechanical,blue,310000
11872,Ford,Sierra,mechanical,grey,100000
11873,Ford,Escort,mechanical,red,17000
11874,Ford,Focus,mechanical,white,270000
11875,Ford,Escort,mechanical,black,800000
11876,Ford,Fiesta,automatic,red,149000
11877,Ford,Fusion,automatic,black,107000
11878,Ford,Mondeo,mechanical,blue,330000
11879,Ford,Mondeo,mechanical,other,277000
11880,Ford,Mondeo,automatic,silver,204000
11881,Ford,Focus,mechanical,silver,330000
11882,Ford,Transit,mechanical,white,460000
11883,Ford,Fusion,automatic,blue,231000
11884,Ford,Mondeo,mechanical,other,355000
11885,Ford,Focus,automatic,green,300000
11886,Ford,C-Max,mechanical,black,218000
11887,Ford,Mondeo,mechanical,violet,306992
11888,Ford,Transit,mechanical,white,288000
11889,Ford,Fusion,automatic,black,138000
11890,Ford,Focus,mechanical,blue,154000
11891,Ford,Transit,mechanical,blue,546000
11892,Ford,EcoSport,automatic,white,29000
11893,Ford,Mondeo,mechanical,blue,455000
11894,Ford,C-Max,mechanical,green,256000
11895,Ford,Mondeo,mechanical,violet,360000
11896,Ford,Granada,mechanical,white,20000
11897,Ford,Mondeo,mechanical,blue,245000
11898,Ford,Fusion,mechanical,blue,334000
11899,Ford,C-Max,mechanical,grey,175000
11900,Ford,Mondeo,mechanical,black,611551
11901,Ford,Focus,mechanical,silver,320000
11902,Ford,Mondeo,mechanical,blue,340000
11903,Ford,Mondeo,mechanical,blue,200000
11904,Ford,Fusion,automatic,silver,93000
11905,Ford,Focus,mechanical,grey,177000
11906,Ford,Scorpio,mechanical,silver,350000
11907,Ford,Escort,mechanical,green,333000
11908,Ford,S-Max,mechanical,black,299000
11909,Ford,Mondeo,mechanical,green,375000
11910,Ford,Escort,mechanical,violet,455678
11911,Ford,Focus,mechanical,silver,216000
11912,Ford,Mondeo,mechanical,blue,326000
11913,Ford,Mondeo,mechanical,green,330000
11914,Ford,Galaxy,mechanical,white,192000
11915,Ford,C-Max,mechanical,blue,208000
11916,Ford,S-Max,mechanical,silver,300000
11917,Ford,Galaxy,automatic,silver,250000
11918,Ford,Focus,mechanical,silver,178000
11919,Ford,Orion,mechanical,blue,12000
11920,Ford,Galaxy,mechanical,blue,450000
11921,Ford,Mondeo,mechanical,blue,500000
11922,Ford,C-Max,mechanical,silver,155000
11923,Ford,C-Max,mechanical,silver,190000
11924,Ford,Scorpio,mechanical,grey,400000
11925,Ford,Scorpio,mechanical,white,400000
11926,Ford,Mondeo,mechanical,red,301000
11927,Ford,Escape,automatic,black,130000
11928,Ford,Focus,mechanical,silver,355000
11929,Ford,Mondeo,mechanical,blue,304000
11930,Ford,Ranger,mechanical,black,28968
11931,Ford,Galaxy,mechanical,silver,150000
11932,Ford,Mondeo,mechanical,blue,158000
11933,Ford,Sierra,mechanical,blue,130000
11934,Ford,Mondeo,mechanical,silver,338000
11935,Ford,Mondeo,mechanical,red,555555
11936,Ford,Transit,mechanical,red,333442
11937,Ford,Mondeo,mechanical,green,350000
11938,Ford,Galaxy,mechanical,black,374000
11939,Ford,Transit,mechanical,grey,454700
11940,Ford,Focus,mechanical,silver,141000
11941,Ford,C-Max,automatic,white,161000
11942,Ford,Fusion,mechanical,black,106000
11943,Ford,Mondeo,mechanical,white,187533
11944,Ford,Fusion,automatic,silver,101000
11945,Ford,Mondeo,mechanical,silver,273000
11946,Ford,Mondeo,mechanical,silver,300000
11947,Ford,Mondeo,mechanical,blue,330021
11948,Ford,Transit,mechanical,white,355000
11949,Ford,Transit,mechanical,blue,332000
11950,Ford,Transit,mechanical,white,390000
11951,Ford,Galaxy,mechanical,other,246000
11952,Ford,Focus,mechanical,blue,300000
11953,Ford,Fiesta,mechanical,red,220000
11954,Ford,S-Max,mechanical,black,206000
11955,Ford,Fusion,automatic,other,7030
11956,Ford,Escort,mechanical,silver,300000
11957,Ford,Fusion,automatic,other,45300
11958,Ford,Mondeo,mechanical,green,343521
11959,Ford,Transit,mechanical,white,400000
11960,Ford,Tourneo,mechanical,grey,350000
11961,Ford,Galaxy,mechanical,other,345543
11962,Ford,Focus,automatic,silver,203000
11963,Ford,Transit,mechanical,orange,207000
11964,Ford,Fusion,automatic,white,140000
11965,Ford,Fusion,mechanical,silver,222000
11966,Ford,Transit,mechanical,silver,340000
11967,Ford,Fiesta,mechanical,red,220000
11968,Ford,Mondeo,mechanical,silver,267200
11969,Ford,Galaxy,automatic,silver,180000
11970,Ford,Focus,mechanical,silver,196000
11971,Ford,Probe,mechanical,green,345654
11972,Ford,Fiesta,mechanical,blue,186000
11973,Ford,Transit,mechanical,white,446000
11974,Ford,Mondeo,automatic,black,81230
11975,Ford,Fiesta,mechanical,white,287000
11976,Ford,Mondeo,mechanical,blue,226000
11977,Ford,Focus,mechanical,silver,350000
11978,Ford,Maverick,mechanical,red,321456
11979,Ford,Mondeo,mechanical,blue,1000000
11980,Ford,Edge,automatic,red,31000
11981,Ford,C-Max,mechanical,black,290000
11982,Ford,Escort,mechanical,green,297000
11983,Ford,Escort,mechanical,silver,250000
11984,Ford,Contour,automatic,silver,123456
11985,Ford,Fusion,automatic,silver,26000
11986,Ford,Fusion,automatic,white,52000
11987,Ford,Focus,mechanical,silver,275198
11988,Ford,Focus,automatic,blue,268000
11989,Ford,Mondeo,mechanical,blue,300000
11990,Ford,Escort,mechanical,blue,555555
11991,Ford,Transit,mechanical,white,230000
11992,Ford,Kuga,mechanical,orange,203000
11993,Ford,Fusion,automatic,silver,91000
11994,Ford,Mondeo,mechanical,black,123000
11995,Ford,Focus,automatic,grey,185000
11996,Ford,EcoSport,automatic,black,38700
11997,Ford,C-Max,mechanical,silver,337000
11998,Ford,Mustang,automatic,red,31000
11999,Ford,Focus,mechanical,silver,94000
12000,Ford,Mondeo,mechanical,white,270000
12001,Ford,Fiesta,mechanical,blue,84000
12002,Ford,Mondeo,mechanical,white,333333
12003,Ford,Mondeo,automatic,silver,248000
12004,Ford,Transit,mechanical,white,363377
12005,Ford,Focus,mechanical,silver,170000
12006,Ford,Focus,mechanical,white,90000
12007,Ford,Focus,automatic,other,236000
12008,Ford,Mondeo,mechanical,silver,165000
12009,Ford,Focus,automatic,silver,111000
12010,Ford,Scorpio,automatic,green,286000
12011,Ford,Mondeo,mechanical,silver,320000
12012,Ford,Mondeo,mechanical,violet,293763
12013,Ford,Focus,automatic,silver,278000
12014,Ford,Galaxy,mechanical,other,315000
12015,Ford,Taurus,automatic,red,123456
12016,Ford,Focus,automatic,blue,170000
12017,Ford,Escort,mechanical,green,250000
12018,Ford,Kuga,automatic,white,105000
12019,Ford,Mondeo,mechanical,violet,418000
12020,Ford,Focus,mechanical,silver,161500
12021,Ford,Galaxy,mechanical,black,380000
12022,Ford,Mondeo,mechanical,green,255557
12023,Ford,Focus,mechanical,silver,324377
12024,Ford,Mondeo,mechanical,green,280000
12025,Ford,Cougar,mechanical,blue,251000
12026,Ford,S-Max,mechanical,black,142000
12027,Ford,Fusion,mechanical,black,216828
12028,Ford,Focus,mechanical,black,240000
12029,Ford,Escape,automatic,silver,105800
12030,Ford,Mondeo,automatic,black,191000
12031,Ford,Mondeo,mechanical,black,300000
12032,Ford,Mondeo,mechanical,black,100000
12033,Ford,Focus,automatic,black,25000
12034,Ford,Focus,automatic,silver,124888
12035,Ford,Mondeo,mechanical,silver,300000
12036,Ford,Focus,automatic,silver,350000
12037,Ford,Orion,mechanical,red,324000
12038,Ford,Escort,mechanical,blue,460000
12039,Ford,Mondeo,mechanical,blue,300000
12040,Ford,Mondeo,mechanical,blue,418000
12041,Ford,Orion,mechanical,blue,58678
12042,Ford,Scorpio,mechanical,white,200000
12043,Ford,Transit,mechanical,other,350000
12044,Renault,Laguna,mechanical,grey,317040
12045,Renault,Clio,mechanical,grey,112000
12046,Renault,Twingo,mechanical,blue,320000
12047,Renault,Scenic,mechanical,silver,255000
12048,Renault,Megane Scenic,mechanical,other,285000
12049,Renault,Kangoo,mechanical,red,145000
12050,Renault,Scenic,mechanical,grey,150000
12051,Renault,Kangoo,mechanical,blue,300000
12052,Renault,Grand Espace,automatic,black,280000
12053,Renault,Scenic,mechanical,other,205000
12054,Renault,Megane,mechanical,blue,300000
12055,Renault,Scenic,mechanical,blue,195000
12056,Renault,Vel Satis,mechanical,silver,345678
12057,Renault,Duster,mechanical,white,19500
12058,Renault,Scenic,mechanical,blue,515000
12059,Renault,Sandero,mechanical,brown,9450
12060,Renault,19,mechanical,other,180000
12061,Renault,Laguna,mechanical,black,178000
12062,Renault,Laguna,mechanical,other,300000
12063,Renault,Scenic,mechanical,blue,272000
12064,Renault,Sandero,mechanical,red,177900
12065,Renault,Megane,mechanical,black,270000
12066,Renault,Clio,mechanical,white,202000
12067,Renault,Laguna,automatic,black,148000
12068,Renault,Megane,mechanical,red,311545
12069,Renault,Laguna,mechanical,blue,292629
12070,Renault,Sandero,mechanical,blue,57000
12071,Renault,Megane,mechanical,red,198000
12072,Renault,Laguna,mechanical,white,234234
12073,Renault,Sandero,mechanical,other,84216
12074,Renault,Espace,automatic,brown,150000
12075,Renault,Clio,mechanical,blue,350000
12076,Renault,Laguna,mechanical,grey,205000
12077,Renault,Master,mechanical,white,335000
12078,Renault,Laguna,mechanical,other,228000
12079,Renault,Megane Scenic,mechanical,green,270000
12080,Renault,Laguna,mechanical,red,303000
12081,Renault,Megane Scenic,mechanical,red,300000
12082,Renault,Scenic,mechanical,blue,356643
12083,Renault,Clio,mechanical,silver,223000
12084,Renault,Scenic,mechanical,blue,298000
12085,Renault,Megane,mechanical,other,391000
12086,Renault,Megane Scenic,mechanical,red,260000
12087,Renault,Megane,automatic,black,230000
12088,Renault,Scenic,mechanical,silver,352000
12089,Renault,Talisman,mechanical,black,157000
12090,Renault,Logan,mechanical,white,180000
12091,Renault,Logan,mechanical,silver,216000
12092,Renault,Scenic,mechanical,silver,150000
12093,Renault,Vel Satis,mechanical,grey,257829
12094,Renault,Scenic,mechanical,green,270000
12095,Renault,Laguna,mechanical,black,190000
12096,Renault,Safrane,mechanical,blue,352000
12097,Renault,Laguna,mechanical,silver,375426
12098,Renault,Clio,mechanical,red,192000
12099,Renault,Talisman,automatic,blue,171000
12100,Renault,Laguna,mechanical,grey,375000
12101,Renault,Trafic,mechanical,white,370000
12102,Renault,Scenic,mechanical,blue,108000
12103,Renault,Kangoo,mechanical,white,177000
12104,Renault,Laguna,mechanical,grey,290000
12105,Renault,Megane,mechanical,blue,1000000
12106,Renault,Twingo,mechanical,green,293000
12107,Renault,21,mechanical,other,300000
12108,Renault,Kaptur,automatic,white,48000
12109,Renault,Scenic,mechanical,grey,253000
12110,Renault,Duster,mechanical,brown,127000
12111,Renault,Megane,mechanical,grey,278000
12112,Renault,Megane,mechanical,black,280000
12113,Renault,Grand Scenic,mechanical,white,94000
12114,Renault,Trafic,mechanical,white,285000
12115,Renault,Clio,mechanical,blue,235948
12116,Renault,Megane,mechanical,grey,298000
12117,Renault,Scenic,mechanical,white,185000
12118,Renault,Laguna,mechanical,black,287565
12119,Renault,Laguna,mechanical,green,350000
12120,Renault,Scenic,mechanical,blue,150000
12121,Renault,Megane,mechanical,white,350000
12122,Renault,Laguna,mechanical,white,181000
12123,Renault,Duster,mechanical,white,85500
12124,Renault,19,mechanical,red,300000
12125,Renault,Megane Scenic,automatic,blue,350000
12126,Renault,Espace,mechanical,blue,382000
12127,Renault,Duster,mechanical,silver,40000
12128,Renault,Dokker,mechanical,white,163000
